timestamp,community_kw,pm25,temp,rhum,wspd,pres,hour,dow,is_weekend,lag_1,lag_2,lag_3,lag_4,pred_kw
2013-07-07 07:30:00,1052.6663520227444,37.05,21.0,64.0,1.8,1032.1,7,6,1,1452.5331010140596,191.0231119267852,146.28127171732004,185.1593917792469,1105.988692553289
2013-07-07 07:45:00,1306.4598081461745,32.825,21.5,62.0,2.7,1032.2,7,6,1,1052.6663520227444,1452.5331010140596,191.0231119267852,146.28127171732004,1164.9276238462887
2013-07-07 08:00:00,264.2558173798799,28.6,22.0,60.0,3.6,1032.3,8,6,1,1306.4598081461745,1052.6663520227444,1452.5331010140596,191.0231119267852,699.9511784486764
2013-07-07 08:15:00,218.39766530124348,25.625,22.25,58.25,5.050000000000001,1032.25,8,6,1,264.2558173798799,1306.4598081461745,1052.6663520227444,1452.5331010140596,425.8486956585068
2013-07-07 08:30:00,235.89559276861428,22.65,22.5,56.5,6.5,1032.1999999999998,8,6,1,218.39766530124348,264.2558173798799,1306.4598081461745,1052.6663520227444,289.6740745562852
2013-07-13 07:45:00,154.87987284997237,26.425,20.25,67.5,0.0,1024.25,7,5,1,159.52554240052183,216.1741088694328,161.96845708031975,339.4817200823992,233.20684907165744
2013-07-13 08:00:00,212.10428195528493,26.9,21.0,64.0,0.0,1024.3,8,5,1,154.87987284997237,159.52554240052183,216.1741088694328,161.96845708031975,267.65314051412184
2013-07-13 08:15:00,158.2816645408163,25.7,21.5,63.25,0.9,1024.275,8,5,1,212.10428195528493,154.87987284997237,159.52554240052183,216.1741088694328,231.79977529854887
2013-07-13 08:30:00,157.5057419986029,24.5,22.0,62.5,1.8,1024.25,8,5,1,158.2816645408163,212.10428195528493,154.87987284997237,159.52554240052183,187.5641016176893
2013-07-13 08:45:00,252.48825,23.3,22.5,61.75,2.7,1024.225,8,5,1,157.5057419986029,158.2816645408163,212.10428195528493,154.87987284997237,251.1600548344669
2013-07-13 09:00:00,266.80924978731446,22.1,23.0,61.0,3.6,1024.2,9,5,1,252.48825,157.5057419986029,158.2816645408163,212.10428195528493,329.0778373779966
2013-07-13 09:15:00,204.1991553870197,22.200000000000003,23.75,59.25,2.7,1024.15,9,5,1,266.80924978731446,252.48825,157.5057419986029,158.2816645408163,380.55126134535016
2013-07-13 09:30:00,1469.7172264678472,22.3,24.5,57.5,1.8,1024.1,9,5,1,204.1991553870197,266.80924978731446,252.48825,157.5057419986029,1017.1586019761704
